could you skip  ,skip_target.csh $tile $runDir $refDir $target $tag,126,update,support quoting mail,"Hi vto1, 
Could you skip FxPixCts ? 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250308191917024_sub1/main/pd/tiles/umc_umcctrl_t_250308191917024_sub1_TileBuilder_Mar08_0623_9116_GUI 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250308191854584_sub1/main/pd/tiles/umc_umcctrl_t_250308191854584_sub1_TileBuilder_Mar08_0639_6911_GUI ",simon1.chen@amd.com
could you unskip  ,unskip_target.csh $tile $runDir $refDir $target $tag,127,update,support quoting mail,"Hi vto1, 
Could you unskip FxPixCts ? 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250308191917024_sub1/main/pd/tiles/umc_umcctrl_t_250308191917024_sub1_TileBuilder_Mar08_0623_9116_GUI 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250308191854584_sub1/main/pd/tiles/umc_umcctrl_t_250308191854584_sub1_TileBuilder_Mar08_0639_6911_GUI ",simon1.chen@amd.com
report rtl pd qor,report_rtl_pd_qor.csh $tile $runDir $refDir $file $tag,128,report,support quoting mail,,simon1.chen@amd.com
add mem for,add_mem_for_target.csh $tile $runDir $refDir $target $integer $tag,129,update,support quoting mail,"Hi vto9, 
/proj/cmb_pnr_vol12/vto9/secip_mp1_mid_t/241203081045827/main/pd/tiles/secip_mp1_mid_t_241203081045827_TileBuilder_Dec02_1913_176613_GUI 
/proj/cmb_pnr_vol12/vto9/secip_nht_mid_t/241203081045827/main/pd/tiles/secip_nht_mid_t_241203081045827_TileBuilder_Dec02_1913_179445_GUI 
Could you add mem for FxRoute? 
160000 ",simon1.chen@amd.com
could you check release database,release_status.csh $tile $runDir $refDir $file $tag $noLsf,130,report,,,tarakarajasekhar.gullipalli@amd.com
could you write /placerams.tcl?,write_file.csh $tile $runDir $refDir $file $tag $noLsf,131,report,support quoting mail,,simon1.chen@amd.com
could you load timing,load_timing.csh $tile $runDir $refDir $file $tag $noLsf,132,interactive,support quoting mail,"Hi vto1, 
Could you load timing cmds/PtTimFuncTT0p6vReRouteTyprc100cTT0P6V0CStp.cmd ? 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250308191838687_sub1/main/pd/tiles/umc_umcctrl_t_250308191838687_sub1_TileBuilder_Mar08_0655_4766_GUI 
/tools/aticad/1.0/src/zoo/PD_agent/tile/get_timing_feature.tcl ",simon1.chen@amd.com
could you check timing margin,check_timing_margin.csh $tile $runDir $refDir $clk $file $tag,133,report,support quoting mail,"Hi vto1, 
Could you check timing margin cmds/PtTimFuncTT0p6vReRouteTyprc100cTT0P6V0CStp.cmd for UMC_UCLK? 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250409094438014_sub1/main/pd/tiles/umc_umcctrl_t_250409094438014_sub1_TileBuilder_Apr08_2150_124175_GUI 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250407101327057_sub1/main/pd/tiles/umc_umcctrl_t_250407101327057_sub1_TileBuilder_Apr06_2219_55512_GUI ",simon1.chen@amd.com
could you fix eco timing?,fix_eco_timing.csh $tile $runDir $refDir $clk $file $tag,134,report,support quoting mail,"Hi vto1, 
Could you fix eco timing cmds/PtTimFuncTT0p6vReRouteTyprc100cTT0P6V0CStp.cmd for UMC_UCLK? 
/proj/frontrange_pdtil1_er_nobackup/VTO1/umc_umcch_t/250427094707304_sub1/main/pd/tiles/umc_umcch_t_250427094707304_sub1_TileBuilder_Apr26_2150_63059_GUI ",simon1.chen@amd.com
could you add description?,add_note.csh $tile $runDir $refDir $file $tag,135,update,support quoting mail,,simon1.chen@amd.com
could you add note?,add_note.csh $tile $runDir $refDir $file $tag,135,update,support quoting mail,,simon1.chen@amd.com
could you hack sdc?,hack_sdc.csh $tile $runDir $refDir $file $tag,136,update,support quoting mail,,simon1.chen@amd.com
could you optimize run ,optimize_run.csh $tile $runDir $refDir $target $params $tune $tag $table $clk $regu $integer,137,start run,support quoting mail,,simon1.chen@amd.com
could you copy TB?,copy_tb.csh  $tile $runDir $refDir $file $tag,138,start run,support quoting mail,"Hi vto1, 
Could you copy tb? 
/proj/frontrange_pdtil1_nobackup/simchen/test_tb_copy 
/proj/frontrange_pdtil1_nobackup/VTO1/umc_umcctrl_t/250403170838586_sub1/main/pd/tiles/umc_umcctrl_t_250403170838586_sub1_TileBuilder_Apr03_0515_31048_GUI ",simon1.chen@amd.com
TileBuilderCopy,copy_tb.csh  $tile $runDir $refDir $file $tag,138,start run,support quoting mail,use tileBulderCopy to copy the whole tb run to new dir.,simon1.chen@amd.com
could you show timing wall?,show_timingWall.csh $tile $runDir $refDir $clk $target $tag,139,report,support quoting mail,"Hi vto1,
     Could you show timing wall UMC_UCLK FxPixOptCts
/proj/frontrange_pdtil1_er_nobackup/VTO1/umc_umcch_t/250515092857948_sub1/main/pd/tiles/umc_umcch_t_250515092857948_sub1_TileBuilder_May14_2134_65695_GUI
/proj/frontrange_pdtil1_er_nobackup/VTO1/umc_umcch_t/250515092857948_sub2/main/pd/tiles/umc_umcch_t_250515092857948_sub2_TileBuilder_May14_2134_65953_GUI",simon1.chen@amd.com
could you create file?,create_file.csh  $tile $runDir $refDir $file $tag,140,generic,support quoting mail,,
TileBuilderMakeDSO,tb_makeDSO.csh $tile $runDir $refDir $tag,141,update,support quoting mail,,simon1.chen@amd.com
route net,route_net.csh $tile $runDir $refDir $target $tag,142,rerun,support quoting mail,,
could you align vdci pin ,align_vdci_pin.csh  $tile $runDir $refDir $file $integer $tag,143,update,support quoting mail,"Hi vto6, 
could you place pin for vdci_art_mid_t? 
/proj/cmb_pnr_vol12/vto6/vdci_art_mid_t/241203083116797/main/pd/tiles/vdci_art_mid_t_241203083116797_TileBuilder_Dec02_1934_71272_GUI ",simon1.chen@amd.com
could you report power?,report_power.csh $tile $runDir $refDir $file $tag,144,report,support quoting mail,"Hi vto1, 
Could you report power cmds/PtTimFuncTT0p6vReRouteTyprc100cTT0P6V0CStp.cmd ? 
/proj/frontrange_pdtil1_er_nobackup/VTO1/umc_umcch_t/250427094707304_sub1/main/pd/tiles/umc_umcch_t_250427094707304_sub1_TileBuilder_Apr26_2150_63059_GUI ",simon1.chen@amd.com
what is the  runtime?,report_runTime.csh $tile $runDir $refDir $target $tag,145,report,support quoting mail,"Hi vto1,
    What is the runtime for FxReRoute for tsv_ssbdci_gl2_ss_avfs_aid_t ?",simon1.chen@amd.com
could you report runtime?,report_runTime.csh $tile $runDir $refDir $target $tag,145,report,support quoting mail,"Hi vto1,
    could you report runtime for FxReRoute for tsv_ssbdci_gl2_ss_avfs_aid_t ?",simon1.chen@amd.com
could you fill checklist?,fill_checklist.csh $tile $runDir $refDir $tag,146,report,support quoting mail,,
could you fix base DRC?,fix_baseDrc.csh $tile $runDir $refDir $tag,147,report,support quoting mail,,
could you stop error pop up?,stop_error_pop_up.csh $tile $runDir $refDir $tag,148,report,support quoting mail,,
could you run clock flow target?,run_clock_flow_target.csh $tile $runDir $refDir $target $tag,149,rerun,support quoting mail,,
could you check clock release pointer?,check_clock_release_pointer.csh $tile $runDir $refDir $file $tag,150,rerun,support quoting mail,,
could you rerun only matching,rerun_target_only_matching.csh $tile $runDir $refDir $target $regu $tag,151,rerun,support quoting mail,,
